spotify_id,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,contrast_mean,contrast_std,zcr_mean,zcr_std,centroid_mean,centroid_std
7jqXDgGWkV4w2ctdb2g59o,-65.58266,51.44854,80.15962,28.395754,-21.748293,20.409496,5.6153164,15.28762,-4.7120743,16.162941,-3.0965903,15.806549,-6.137601,12.984423,-10.147275,12.82287,-3.3792422,11.110703,-1.3950647,10.2911,-8.223701,9.568851,-0.2078264,9.173267,-12.481562,10.442709,0.35198528,0.31192398,22.947914178926712,11.24497068398234,0.1179652730746904,0.057972623112271686,2550.4633778999178,768.5941260500327
5QGooKayQPVZMUDc8Qt3Dm,-25.942223,42.30362,78.46753,24.818428,-13.491663,16.208971,16.52985,12.986421,-0.606273,12.841414,6.585434,9.426377,2.3725855,10.602643,9.609679,9.034859,1.6922882,8.484595,6.4996386,10.282948,0.7354498,8.070636,3.8883379,8.51019,1.0047878,8.034949,0.39025804,0.31111708,21.460001126021815,11.429275995275065,0.11636891084558823,0.0625676871631736,2565.3254935049636,702.1405888052223
4cqiLvFRDuV8ClE61eMmZx,-10.417346,35.04403,84.72066,22.067135,-9.826298,15.922877,20.71316,14.811851,-3.584711,10.567835,9.976082,7.8324423,-0.28112552,7.4829464,1.2705321,7.923945,-1.7357695,8.581681,4.7299504,5.545503,-2.0533826,6.2550955,5.4859304,5.571439,3.9926894,6.5156393,0.40989837,0.27708665,22.356112141268827,11.372135442037084,0.10063884723297213,0.038343146454128674,2483.428680283399,577.6622546711669
7GGJ7uPEFfjhfx2UD3ZNYX,50.406727,13.508413,74.427055,10.734023,-17.379103,11.333608,26.01025,7.858648,3.3794625,6.0043783,12.148387,6.6883745,2.0332742,6.781543,13.255887,6.2811427,8.649308,7.8214664,8.081755,5.774377,-6.0222893,5.097744,2.5926611,6.1041565,-4.288319,5.029518,0.3730321,0.28207073,21.224897829528203,11.656235926120484,0.13965826359326625,0.03945850961225285,2745.353148818446,413.9256385896981
7L4KiPueD37aT3rxs7FVzP,35.0134,28.344784,47.448128,14.000488,-0.06654835,15.370788,22.98456,13.150231,3.5446203,9.771536,12.772482,9.15478,6.8896985,8.046783,9.594856,7.9420476,5.056058,8.033096,7.626843,7.258255,-3.2368624,7.157794,5.2053623,6.726511,1.968543,7.4509425,0.3478054,0.28260195,22.204898831072647,11.209603200958387,0.1616490603231424,0.04995735405053345,3393.26236895389,532.4506088754034
5uRsBdLhn91AYcsTCOGNOC,-174.11363,57.56141,101.53258,37.449055,-8.515695,20.50675,13.160523,21.685036,-1.3785673,14.358781,6.876765,14.092831,2.8858583,10.452024,1.9009001,9.791225,-4.5601907,9.055459,4.7230835,9.470487,0.9590719,8.531385,4.250841,7.634083,1.3429688,7.620288,0.28946665,0.30557454,24.44369617847991,11.069447087919952,0.09640380103521672,0.09822864831984025,2111.4307891949247,1164.8493321083856
38YgZVHPWOWsKrsCXz6JyP,-42.156475,49.365234,82.9789,33.79409,12.244664,21.136667,23.731586,16.653976,8.048173,13.603609,5.7782288,12.105546,2.0149238,11.158729,10.247266,8.236409,-3.7876885,9.498714,2.0796688,10.075737,-3.4532442,7.5250177,2.199376,8.251106,-6.268413,8.896025,0.36733866,0.29755652,23.50123432676667,10.671430394475927,0.11260976865310078,0.0739763181662494,2569.8027822221884,1006.4051402003394
4OPCYJakyUV0h6xVFFZiVD,-5.159534,34.8461,73.970795,19.80347,-2.3078113,15.454528,18.077213,12.448669,3.0868533,10.531491,10.729127,8.824008,1.5159622,9.431531,10.262915,8.043315,-1.399398,8.137065,10.497529,8.429639,0.83248717,7.5507355,4.6759405,6.8604207,-1.1694686,7.27831,0.38513044,0.28636447,22.025846242884285,11.711648912270197,0.13186470445736434,0.055437762491544564,2813.045835718698,676.1094322682546
1B3TX5FbmcVROMv2riOwyE,-101.69466,72.29968,94.5786,40.482353,-6.2812986,29.835413,20.201248,21.390608,17.222542,18.11679,5.592633,17.456263,5.8802204,16.742098,4.4948945,19.018877,5.035742,17.067722,13.460389,13.23141,-6.273372,11.170487,5.160548,10.547251,-1.4984987,10.332999,0.3314145,0.3100283,23.887405437902352,11.877630323948548,0.09439422843992248,0.07965149004570812,2204.89483220348,1089.4191937126927
0CaBBQsaAiRHhiLmzi7ZRp,-91.006836,40.081917,104.365746,15.692469,-7.1823316,12.114747,43.258125,11.792103,0.70051295,11.577979,11.693068,8.693644,3.2447205,10.183936,6.664645,6.975645,-2.8466346,6.680181,10.602143,8.898214,-0.22256126,6.2648106,7.6517415,5.673912,0.23507294,6.185699,0.38799605,0.28876638,23.15351748813529,11.951131348338844,0.08180373814821981,0.02211662606651142,1919.955623594399,341.89309632336443
5BckPAYcKEJuYs1eV1BHHe,-41.540653,38.244358,78.920166,21.0239,-2.3379385,18.78181,25.428211,13.298085,8.73377,8.883754,9.45545,11.537402,3.914094,8.334378,9.582128,7.5679383,1.267306,6.8452435,6.1676307,6.9417663,-1.2223475,6.881416,9.046871,6.7560043,-7.28721,6.4284263,0.44584206,0.2799173,21.956593943129135,11.356594607684212,0.13128945554373064,0.04906464002166842,2705.510523990193,632.5540084720748
7dfQM5NkuXIuUOGojEhjNd,-87.345,70.6146,69.36807,22.137297,16.98124,25.318703,31.457716,17.806362,3.5202134,13.134366,17.952562,13.34672,17.385988,16.13019,11.088831,11.177186,-8.108683,12.661496,4.741235,11.543074,6.2439313,11.779521,13.925011,9.255732,6.485323,10.186034,0.45770872,0.30717614,22.304736326746283,11.818463748969878,0.08331743580426357,0.0665531331578273,2389.1272871247024,722.1262445230649
09etR5MFQRDP8Pjm9rwufX,-31.468346,46.572327,69.9994,39.28314,-5.3103075,27.349674,28.069763,22.700623,1.6516892,20.141579,14.053705,18.093933,3.6875052,14.335203,6.7489223,13.480252,8.202029,12.455054,2.0486326,12.436626,3.791733,11.295757,5.657751,9.99792,-2.389005,9.363273,0.5516793,0.27151427,22.445769165264288,11.356089036004684,0.0664742767995356,0.0722998587358175,2503.8593678098737,911.979484893748
4WXFhx6KBccTsCbGU415Sq,-726.36975,65.57098,10.046169,39.519245,3.5062864,13.851482,1.9265915,7.647349,1.6580714,6.236396,1.2097743,4.4166265,0.93673944,3.4556427,0.931573,3.4135401,0.42086717,1.6580026,0.26567003,1.4799224,0.35298574,1.6596637,0.2396606,1.2364477,-0.17178865,1.4858991,0.026741816,0.12431006,12.378104266816635,3.5958046342536005,0.0017112519349845202,0.006986568483177543,66.75869539490749,343.5742220696996
70YvYr2hGlS01bKRIho1HM,-94.9166,102.04235,93.53452,37.928482,13.011209,29.301184,40.656742,14.717969,2.5265024,14.423324,4.4152493,14.58207,-3.58845,12.16036,9.974944,10.913343,2.6302028,11.798374,10.046043,10.285784,-0.18416642,7.856607,-1.792954,9.718145,-2.3528666,7.881075,0.43436062,0.29235142,22.078931314672964,11.738255058905898,0.08138020833333333,0.069049149774983,2254.891267858561,1019.8319393567103
5d8a5B6RlYnquvR4X4OIrX,-64.7853,59.45257,78.221725,40.639362,23.825272,21.236351,25.644785,15.686406,4.594697,10.96138,6.2210236,13.22616,6.8422594,12.310524,-4.8352675,9.995358,-2.0299363,9.35601,5.2679777,11.298215,-11.80893,9.398595,-1.1025028,8.516967,-5.7662787,8.028188,0.36265594,0.3026956,24.421382378420457,11.060575361679506,0.10614977384868421,0.06243145831341137,2663.592800113752,1051.5777968775346
1N90cV79gbBgO0bOs74Y0t,-51.853477,50.96485,94.1502,27.588251,2.8403752,20.063381,21.229162,20.490719,9.483943,16.641054,6.3696313,16.406542,-2.248952,13.169986,4.7451034,11.851789,-2.4223657,10.606775,0.4014192,9.381923,-4.1893806,10.951319,2.42356,9.306013,-4.7100825,8.919051,0.40351653,0.3054175,21.9703719812253,11.453219591949447,0.08998811798568111,0.04427834155793883,2302.846467033815,727.3350734454424
6ZoCBDOB308GqUdt2AJrV2,-51.062366,55.18375,107.33042,31.840582,15.059632,21.152988,18.83784,17.399658,6.964381,14.782766,2.870626,14.480729,1.449805,14.227115,6.3155317,13.328721,-12.060629,12.0007715,5.27996,9.395865,-2.3502245,8.650572,0.61270034,8.643893,2.2165484,9.299714,0.30515543,0.30208614,22.894830648856487,11.495488829834489,0.0707100788506192,0.03349018495132868,2002.2586267647011,772.1695222179418
5KnqauuLF6qyZA9RzfeKxG,-134.2105,64.39685,90.16115,32.769104,14.343722,19.755308,43.13002,16.485727,4.098054,11.288238,13.793849,8.823049,-3.823777,10.758062,13.728499,9.899177,-3.8761883,10.059509,9.732531,8.802043,0.8348939,7.968589,2.087461,7.2687473,0.52846134,7.48318,0.41968405,0.28842568,22.976937208759118,12.01514141503915,0.09340306332236842,0.044680416410794274,2251.707465290845,761.1182211658542
2jUoKSWTHduXxUL3JomwhB,-113.40551,68.49088,83.102,30.593798,6.5429406,18.982807,20.759043,20.05091,7.581268,15.860994,0.56529474,13.464198,15.238221,11.94614,-6.232223,14.520883,11.211365,10.913754,10.362201,10.454771,-3.2338316,10.990958,10.499049,11.180071,-1.63987,10.354374,0.35950336,0.31891847,23.585261950284398,11.191954324968382,0.07199805292182662,0.06013723093966249,2349.500507421451,893.8904687360189
5hhVpGIBlqAU5yJEOmrk5o,-82.71482,41.632835,80.67476,23.388247,-2.9279516,27.647705,25.400597,14.393174,11.722685,14.246335,5.6542816,10.823627,5.028496,10.026018,0.32588923,8.799405,0.64172786,9.481732,1.623486,7.3697,-3.041406,8.361011,6.1888757,7.066722,-0.86557543,8.144678,0.35043222,0.30066344,22.775137391486158,10.464240521146674,0.12271959050890092,0.06299150019282726,2603.7141888741453,717.2850797907768
4RbjlqzGc5piUTTr32XMlv,-231.94627,53.219505,104.541916,34.40986,22.480276,20.88873,18.123568,12.025843,11.208586,11.593519,4.288728,11.555479,-1.1320006,8.891089,0.62852484,9.505402,-7.3377743,9.704199,3.2792342,8.80073,-10.275357,8.24711,-3.310039,7.913565,-6.239352,7.375379,0.3185292,0.30075017,23.498760792911817,10.620979696462872,0.06752415707236842,0.061178385266985894,2077.968331954576,983.9389208955802
6GoLARmR2OZl2EldehFrsA,-15.363087,74.19806,69.28954,24.853537,21.123182,21.823528,17.944107,15.1165,12.427643,11.630091,6.415668,14.164974,11.693179,10.23367,6.975986,8.039993,4.3411603,11.122402,11.501183,10.252608,1.4911399,11.35992,10.51613,8.294168,1.7313087,7.389119,0.50047624,0.2708053,21.416360644639063,11.66192040714461,0.0648507038506192,0.045402547131846584,3022.8876167141902,947.0523852179674
2ef9tIleKf7mTz4bYmvt3l,0.842856,22.703104,95.50952,17.435247,-6.512257,11.245596,37.850983,9.501866,7.0696745,8.222802,7.636276,6.4061904,-0.14398368,6.8086185,7.996186,6.343281,-2.0988686,5.6810555,4.0567193,6.1711946,4.275685,5.5893693,4.005168,5.1982694,-1.6537209,5.117456,0.4293711,0.28279534,21.681537356989754,11.625102946566244,0.07985061314821981,0.022713929236590984,2144.578234890387,419.42516744587715
1YO4xJXhh9A1Feg9k8xuy2,-17.130274,45.892677,54.445095,33.8541,18.90032,20.290428,10.505689,19.052542,4.482843,15.655803,8.653399,11.6527605,-11.576742,11.701897,3.062952,12.755339,-6.090592,10.493136,0.42281812,9.630833,-6.2537394,10.840399,-0.6635831,9.503926,-6.446221,8.322031,0.37534058,0.30420247,22.19397073388151,11.721618072242498,0.17383568353328174,0.1166397565988803,3471.366807953266,1142.4643467996411
0fcNGZrefi2Ez2TqRw70cv,-107.08871,60.401653,78.565994,24.318707,-8.265917,17.753435,20.61217,11.441448,0.0894089,12.025942,1.0337094,11.616296,-2.401573,9.327809,0.14293744,8.292851,-6.1908817,9.555288,7.098249,8.425347,-5.541428,7.7247934,2.2079532,9.066825,3.0826018,9.706674,0.310678,0.2963634,24.697662487088106,11.18320078352066,0.12489720394736842,0.04502715770690007,2628.158208239588,655.3200966409081
2yWyFT6bW1Rd9cjVvYi4v8,-111.23632,54.63269,61.353836,27.464869,-7.7577972,24.018642,26.001184,14.0837,4.296784,14.716805,8.639069,9.681581,-17.168148,10.752595,7.3367705,10.064436,-6.232292,7.8853216,0.62685853,9.316998,-6.222317,8.824235,-0.46086475,7.0454617,-4.743037,7.419289,0.321161,0.30301312,23.080660894735775,11.946792456136036,0.15536036063273995,0.08465652287459144,2952.5998253206685,836.0747616144185
1IsvXZXAV9EBC4hBKW6yDN,-18.408676,45.657997,56.82915,27.887917,24.927643,21.427279,30.395765,12.039683,8.648285,9.256137,14.166148,9.020643,9.890798,8.658714,13.957509,7.8055706,0.35987964,6.85702,14.140072,9.175493,-0.28944415,7.312619,-0.9634772,6.441013,-3.9663959,7.617214,0.4800436,0.28614548,21.318512215564766,11.75286282704223,0.12318670786571208,0.07960137088445,3192.094041586029,988.8588674934134
5MAScTGPHzWAeivPjpATa9,-57.324738,84.44957,59.865356,28.147182,1.0834681,24.674667,19.62421,15.638583,11.44751,14.674999,16.31718,11.410701,8.6440735,11.737653,5.2599907,12.505051,-1.0519302,9.840222,5.687818,9.705468,5.249134,10.391032,4.6254435,9.047495,-0.6052983,11.01196,0.41235113,0.31373245,23.22248548459573,11.215111574700217,0.09579307154605263,0.05371708388139719,2652.4404328891214,855.5863391887444
6zvaZ4TbFRvni9LYJG6QHh,-36.271328,54.79255,59.49605,27.167784,2.837389,17.871984,27.402798,14.627829,-1.3050522,9.482844,12.000966,8.985111,2.4523776,9.674171,8.480963,6.9613776,-3.8299587,8.923256,10.751588,6.9524884,4.4580526,7.4149613,3.7399178,6.829145,2.8105674,6.1496167,0.4518085,0.27909398,21.166139813531675,11.847133495915479,0.16466945022252322,0.08101697904956805,3209.288460646352,824.7173814976261
5oV0Z1w1yZePvSY2Q6gtnD,-29.168564,44.30476,94.51875,18.262995,0.85257214,12.653148,15.966996,6.4288387,4.512295,6.8020587,8.249995,6.588079,-4.0820704,5.5870867,9.834635,5.8569255,-6.6810126,6.8512836,1.4647096,5.70529,1.0835313,6.575601,-4.678326,5.36561,-6.025374,5.7358465,0.4044014,0.27549896,21.388318784357445,11.783583240679874,0.10851030379256967,0.03264852142592386,2367.2279454843624,465.73599635839213
5lwQGZYF4BXOzFtXc5zk8q,-50.709785,54.467594,102.599846,28.175339,-5.7191415,18.22998,20.073917,10.773414,-4.8587008,9.393075,7.744653,8.054791,-7.185909,8.708888,1.8262637,9.146235,-8.2681055,8.112645,-0.48143885,7.4698453,-7.0855446,7.780152,-5.326696,7.220843,-10.771298,7.123814,0.3747005,0.28502947,22.823406641832246,11.305013343333226,0.09646653686145511,0.03509559765354604,2192.032027261301,647.8381041013238
0H8Tclo4x4kbZruQtZFNSX,-73.37068,42.483845,89.082,27.677979,16.102608,20.988441,17.160728,14.297645,6.7910566,12.447395,3.8127356,14.262481,5.210846,12.682347,-3.5806084,12.5315275,-0.5576,10.460379,0.3329363,10.857623,-3.22205,10.57259,-0.006390834,10.081109,-4.3627,9.657584,0.37868917,0.29436058,23.411807276462195,10.639722576206124,0.10152168392027863,0.057042038158403356,2521.1518762558035,891.2281074147544
1zweTlkPTLKHunWs5GFSFy,21.120153,33.051678,77.31648,17.435497,-16.547062,13.784121,19.656158,12.047932,2.8515038,10.344708,7.5122056,8.207093,4.413318,7.2409754,6.479716,7.8014007,3.8188825,7.978043,4.9832025,7.2395725,0.73773664,8.029577,5.0365157,6.761282,-1.5415863,7.741254,0.41173562,0.2874448,21.855381539562217,11.567274053020684,0.11646490421826626,0.04850359130847041,2636.6107864706582,536.5639989910982
5vE2tovbHUaIhV615wM8Jh,-43.593533,57.235058,95.98926,30.699299,-2.7094631,22.509617,15.433393,19.980345,0.6302464,13.937708,3.4477932,10.865709,-7.4744115,11.880526,3.2605174,8.884905,-7.8620887,8.445255,-2.070676,7.7472644,0.19403048,9.405042,1.3166672,7.2480555,-2.9128442,8.486691,0.33323207,0.30043724,22.969210849187988,10.983343686276092,0.09789056453173374,0.056734609187867144,2311.3298708611337,848.860220258224
0R7YVi7w41Dr9jU5vblAok,-69.20257,42.917988,54.182354,20.6065,1.2115375,16.218487,23.83396,10.172089,2.4153373,12.8253355,10.769884,9.092483,-6.4426713,13.754871,6.3565636,9.974359,-5.170737,11.225869,3.6838384,9.304437,-2.7475247,9.117671,3.6283104,7.7661467,-5.4556255,8.28679,0.46885535,0.2842544,21.275259044186065,11.983669960521702,0.15750287669573643,0.09356798042694793,3235.220252737925,754.7962807814353
46QdfDL0LnGlHLKmREiXP5,17.724207,22.766191,78.10367,17.73096,-6.7208023,16.93373,18.096941,10.181752,7.0194864,11.171483,16.236069,8.831051,7.479518,7.9798355,9.130173,7.7375064,-3.1488552,7.5704284,8.119105,5.988998,9.95169,7.512061,12.378433,5.7579727,0.4391504,5.493018,0.55848515,0.25586054,19.877493549632018,11.622203733115446,0.11454050164473684,0.04545320921438086,2706.2156504657937,624.2716817698157
0wb21I1NV5uVUolRXIqlJF,-26.548296,37.849125,69.59503,24.157114,-3.1931984,18.192566,31.005705,12.944395,9.452061,10.82464,20.831139,12.483493,-3.5756686,8.766272,9.672985,8.745407,6.6151404,7.9059873,10.494277,8.356011,-3.231384,8.180137,4.9458017,6.511408,0.45596638,6.145236,0.46536702,0.27262312,22.2985498967812,11.867287639342011,0.14482830035797215,0.054947730939632046,2879.0101174794245,674.5958106538545
4w9B0Sz0pZIrkjT9qYpre6,13.565233,24.886456,58.842705,15.920827,3.3840532,13.830499,15.174844,13.868731,3.793242,11.794337,9.9800005,8.980682,6.800258,10.534384,12.659781,7.180313,2.485063,6.424346,13.734202,7.4686594,3.3825989,6.615975,5.204892,6.368028,0.3450572,6.516159,0.4953808,0.27849346,20.893971131902525,11.435967815483638,0.13171500096749225,0.06485541610309917,3226.726431606559,537.4900425095495
6wNUBZNWFxdUGof6vkaykE,-85.18742,55.232418,116.12541,30.27427,-9.627483,22.73273,27.679808,16.421772,10.72933,12.875775,19.602535,9.771978,10.61852,9.830826,13.639168,7.9778543,0.9580267,8.726179,7.5662446,7.5042443,2.5708327,8.84446,3.144298,9.544238,0.34382772,7.8969398,0.39253187,0.31325924,22.337077128793656,11.400420658810955,0.06025662732198142,0.029718900412258897,1690.321705913489,676.0720771533013
5lJUXSjRjevVy7I3P87wuK,-31.351603,40.046932,98.60681,20.596691,-21.392935,21.284325,35.044537,13.494521,-2.126939,9.973935,-7.388738,8.507194,-12.337049,7.711535,0.9503626,7.2841344,-7.7216315,8.018282,4.2939053,6.479749,-1.4495381,6.848418,0.5418008,5.671177,-6.04487,5.921265,0.38939467,0.28923607,21.620752783805735,11.969532531867323,0.11101671342879257,0.03902309657002576,2245.1885974468346,511.6730120617149
07huQEWGQAe7aJaeR08Cag,-57.233116,20.487478,57.505165,11.134742,0.79621893,9.47919,36.89177,11.322386,8.565027,12.62476,15.314006,6.458091,2.6938004,10.267889,10.297819,7.5646863,-0.31773043,6.560439,9.864509,7.275791,5.1514225,7.2624483,6.413851,7.2183127,-1.7244734,6.0242825,0.46187395,0.27612624,20.860175695527843,11.960888573733932,0.15108147494195046,0.032154726859567086,3078.29799504315,340.06342008081964
7soFqD1nuVVsc5MOvo13Ad,-47.301807,52.299496,76.14618,20.964989,-4.071278,17.65149,33.331825,13.034388,14.084214,11.304486,10.834383,11.260679,17.884762,11.712633,1.1019784,13.309455,14.830353,12.388384,11.994091,8.042066,-3.1040206,8.797818,1.2669233,9.807672,-4.4805956,8.0996895,0.38939223,0.29675892,23.45122323805561,11.16027792650414,0.09217555751741487,0.042629737109260234,2458.039512828811,613.0568416714582
5fRvePkRGdpn2nKacG7I6d,-30.482742,55.842003,58.85296,23.339104,19.048738,24.182152,18.571207,14.439113,11.565544,16.082296,12.46905,12.764692,4.132961,13.298591,8.369833,8.950913,-2.8182988,9.034506,4.006447,7.676447,-2.1274645,7.3907146,0.95352525,7.6462407,-0.19220698,8.755896,0.40942162,0.2953296,21.097111933044516,10.73910472820033,0.13985100619195046,0.06429840398601892,3314.0950928286775,787.2121847213981
3FIlTYrHXlBmKfwZj8F57T,-78.69017,60.14668,86.37609,43.33483,23.346975,28.826786,21.106943,21.397724,4.3302674,18.437082,0.89519775,18.492853,4.660252,15.210297,5.361778,15.528788,-8.938158,14.594852,7.270207,13.242977,-9.499178,14.648049,3.7014484,12.235547,-1.1190938,11.697871,0.51712495,0.28274852,22.318350642312538,11.733592539504281,0.08848850498258513,0.07742713687785624,2489.0392712075663,1105.3870933659712
2c1ccPqUnFYD8W7LY65bKG,-65.18681,37.36026,115.56378,20.910833,-30.52146,10.843967,61.688263,13.311193,-8.016785,8.045274,6.967852,6.8406982,-4.5802813,7.012963,2.1832361,6.553125,-4.5766797,5.641326,-0.13462612,6.4475713,-5.4404125,6.2195983,1.7036061,5.76937,-8.866203,6.7506914,0.3828922,0.2864896,22.883243675782424,12.106483468870644,0.09395256869195047,0.031997854392224884,1905.6848895759874,377.6808571407123
6RAFf0mJ498F0GzrFZ1ZsS,-41.035095,58.670773,79.528,29.512278,24.858036,21.928703,17.087404,19.55347,1.8928981,17.2693,19.067204,11.459482,-5.269437,11.130174,12.310348,10.377733,-9.409725,12.687353,0.64345115,10.460735,-3.3625824,9.889339,-3.7397056,9.843873,-4.946955,8.490033,0.32328042,0.30220968,23.842804188022843,11.468559238326312,0.08669335332817338,0.04927174582579087,2592.2062178247743,848.6910908998125
0Ma0o13OEvi61o4EZOfCx7,-65.1375,39.93753,78.60333,22.183527,-1.6920595,17.252031,44.859665,14.554293,14.567331,11.75943,6.683091,10.676082,4.3449006,9.691748,7.122117,8.629693,-6.3606834,8.618741,2.1679752,8.396732,-3.3442261,7.2435985,10.270606,7.4505515,-2.4514813,7.613726,0.3881859,0.27762643,23.07880064493031,11.484639508875953,0.11764705882352941,0.04889096311517346,2458.0357345174825,630.3622595557737
2NMjggapJcXXM7WccGEBUO,-25.1643,56.2576,74.100136,19.908857,-0.35796127,15.1706915,10.282458,13.231206,8.891494,11.730852,6.8660765,11.277979,2.4341455,12.627521,10.773738,8.860102,-12.555193,9.531886,10.748129,10.88233,5.8746166,9.18292,1.0597674,8.411076,-0.32706448,7.5615172,0.32749355,0.29867345,23.32207235662958,10.916492544803836,0.10546421488003097,0.03894215256502669,2700.4172624615812,576.4899028690336
5uSfNhOp6hyIISbdh1PqTH,-36.58239,49.9265,98.8868,25.983887,-16.17448,19.101885,33.95623,14.368133,13.2153425,8.984642,11.379795,7.5875688,-2.0780966,7.524077,7.0880265,7.0719686,4.181974,8.114038,5.132283,6.435663,-2.3394175,5.744354,1.646498,6.6247396,1.7764192,5.6974454,0.44740084,0.29378983,21.98445111408797,11.640475915710134,0.08398891011996903,0.044339127720054286,2137.225795267232,637.233885823093
2I4u1DU7rCijbtR2F3dgx6,-54.92274,55.39585,88.182106,33.171017,8.104533,19.73318,30.151749,16.88709,9.599689,11.034542,10.740357,10.556222,-5.8814187,13.334907,12.3750725,8.895399,-9.689131,8.969306,2.5461013,8.7747555,2.3714566,8.129683,-2.7299948,7.376486,-2.5961144,7.2725334,0.39859143,0.29470268,22.7782510459721,11.583902418905318,0.08556713186919504,0.059100525923289085,2379.2388582752187,886.4676112528869
3fvsxmytTns1ApIWBqfANZ,-47.792606,57.242546,70.8643,39.382088,42.81172,21.2683,24.382698,12.583294,4.8140807,9.998092,14.384213,8.514795,5.4365673,10.046344,7.2045307,7.665152,-2.2180161,8.295157,12.473048,9.19917,1.7150195,8.631636,9.265979,7.820215,2.887187,8.501523,0.49858716,0.2913449,21.553176270373786,11.371755685149223,0.09527682372291021,0.08283154618565748,2849.7314103867925,1316.9051322886467
0kJg1vDAXOvuPUe4bLii7F,-41.715492,49.103146,74.30054,27.088837,-17.53516,25.204536,35.389103,13.052909,4.260266,12.716939,20.275772,13.71029,5.184617,11.795047,16.54856,9.856445,-11.926383,10.420738,12.696981,11.159329,-8.141981,8.370209,-5.5631113,8.891033,0.65928864,9.169813,0.35755423,0.3031926,24.627200714222635,12.709785148339547,0.12642327181695046,0.04648243164354914,2584.0016547749424,672.2146880985854
1dIqodhNiWbsTNepZpptZy,5.767869,39.933353,88.158615,18.723957,-14.533327,18.00335,30.09378,10.75301,11.306925,11.982583,15.247238,9.725168,5.9531126,10.369566,9.359854,9.575424,4.811877,8.092726,3.554877,8.445592,0.28562874,6.213224,2.3253858,6.2560763,-3.459459,8.305074,0.394638,0.2844664,22.172371104382066,11.200006285160612,0.10572689559108527,0.04827890579627981,2328.1772408370903,567.482863372917
50mqgEaWZLt1lpqVOO914A,-27.849897,64.95657,74.213806,34.599808,3.8537617,25.312096,35.21451,19.945915,14.160601,12.033597,16.687923,12.311937,5.3423815,9.395155,11.77633,9.119311,-0.08639186,7.8062286,7.0015616,7.343723,2.6183808,7.9271264,5.1526895,6.7977176,-0.9005538,6.5630546,0.4631798,0.30624765,21.212352703775963,11.735415639195862,0.09434863583591331,0.05735137553269212,2594.6371607973106,925.3914727786648
6GdePdISO2BpRQhIF8TUvm,22.056837,27.42823,74.24192,15.649597,12.254077,12.822994,12.636171,12.247021,9.679483,10.066392,7.017771,8.1511345,1.5302722,7.1737847,9.061722,6.688846,-2.495581,6.980998,8.003766,8.331325,3.570636,7.461747,5.597788,6.927933,-1.4930696,6.2427835,0.3898109,0.27341408,21.590133307684702,10.774764592785319,0.12907404943885448,0.03769413302225581,2976.077171490046,518.0405522669571
29LHe8kG3PraghUZOZYsw4,-141.71559,67.926094,89.17867,37.49024,-7.89302,23.615135,31.468527,18.16625,3.7029247,16.296915,6.438195,14.943946,6.895618,12.16417,8.159827,13.203293,10.170886,10.00802,18.27237,8.841284,2.5011346,9.528165,5.9217806,9.069695,-5.5874543,9.70026,0.38471574,0.31602788,23.381063192703248,11.688853596620499,0.090632860874613,0.07618813087726665,2163.8650952712346,954.5578080341824
5WmllTDEWHESIBFuSVxeNn,-61.005108,43.785778,68.830154,22.734257,0.4906978,18.32315,33.34574,15.495057,9.752741,13.215154,20.48825,10.703838,8.860335,11.336474,13.960868,8.352774,5.6489673,9.622784,15.538528,9.772759,6.1091866,8.193836,5.513393,9.026153,0.018692678,7.8243093,0.40889674,0.2973243,22.5267176788978,11.252005709268564,0.08007736914667182,0.04067219506090155,2543.38396157474,605.8400615227149
32gehsgydtzGss4ZxP13aR,-9.031318,53.1963,104.72224,38.306385,4.2946806,34.703964,30.572235,17.424788,0.08144934,17.333311,11.729603,15.210302,9.98931,12.927344,6.178829,13.321519,2.9669924,11.274886,1.3164966,9.917746,1.2821217,11.225698,-0.5780688,12.862286,-0.75720716,9.889729,0.4467229,0.2964088,22.659971240654507,11.836890991667438,0.10055797092685759,0.07689981772763636,2129.869544774863,979.9806420238923
6wO0vMRAJB0r1lEWBJZNOq,18.891417,46.60671,73.26803,19.130352,-5.750493,15.265912,31.968586,14.853537,9.029106,12.448107,8.976227,11.859149,0.011657432,10.241444,11.78205,9.790551,-4.425352,8.292369,7.388996,7.1120405,0.19176434,8.244722,4.270371,7.241255,-4.052932,6.723399,0.49657366,0.27696693,20.55662854240943,12.296917073048458,0.13115264609133126,0.044659753259193156,2742.8826118211477,464.50003399265563
