track_id,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,valence,arousal,emotion
4084,-91.19762,175.02678,-48.63502,-0.34544027,-13.287589,1.6204001,-0.96777695,-1.866067,-15.090651,-1.5467919,-5.480803,-0.9940128,-9.346895,-7.8609424,-6.716829,5.349381,3.2173748,2.695703,-9.414053,-8.52721,0.5858156695,0.4510260784,relaxed
20463,-261.99728,213.46056,-8.373745,31.953451,22.195549,4.9091115,-2.261264,-4.3161206,-2.4648077,-5.517369,-6.144639,-5.314379,0.40845963,2.5104659,1.2998004,2.9387212,-1.3673825,-3.0063286,2.4308832,5.2771373,0.9056831666,0.6297810283,happy
20464,-317.5319,207.59227,36.820427,25.470213,11.70923,5.4155245,1.7146995,-4.436497,3.8001437,9.882378,6.5439787,-4.661591,-8.006916,-1.2662256,0.9403364,1.6193259,3.681102,7.9054933,3.3711715,-9.162386,0.3271561135,0.4621400345,sad
20465,-181.38577,162.31879,-36.908524,32.51123,1.6488516,-0.22644942,-7.2225194,-4.403281,-5.734341,-7.7455735,-8.537151,-5.943162,-4.9546657,-5.8315253,-3.5610578,-5.6659856,-3.1396077,-0.35975087,-2.6941628,2.6954093,0.4478773364,0.5866703394,angry
4091,-150.87654,115.69035,-3.0744956,32.831,-0.12569621,-2.529308,3.6828358,5.3070593,-7.3260403,-0.3638866,-3.626856,3.6890728,-6.5318317,-1.4774123,-6.580972,-0.9347174,-8.293931,-3.8885388,-9.25917,-7.0128026,0.1381268607,0.524025127,angry
4092,-152.22101,113.81343,-1.082884,46.87553,-0.9082005,6.10657,4.800951,4.6021943,-4.28535,3.2727234,-2.4690256,4.309642,-4.047628,-0.6661038,-5.6472616,0.6038021,-9.058008,-1.8251914,-5.6432757,-5.152458,0.0969026729,0.7775177929,angry
4099,-201.04071,106.26501,-7.8013153,45.781765,-3.88883,14.78519,-8.816138,0.96022636,-5.851312,4.610766,-3.7656772,4.7947245,-1.9879133,-4.7564054,-3.7637086,0.0017372563,-0.5166725,-1.1555947,-8.135246,-2.8015277,0.1343523129,0.1636752189,sad
4103,-146.67818,112.24586,-2.3872907,36.649334,0.81763357,4.643252,0.16661166,3.8388383,-6.217145,1.4887323,-0.21447827,3.7442594,-2.8457625,4.0492096,-6.469098,-5.6686087,-8.144029,-0.4012664,-3.4940078,-4.7881308,0.8785398921,0.6940261977,happy
4104,-78.28259,97.06573,-16.487967,31.31024,0.25778663,0.43329248,-2.8605113,2.7668662,-2.7402213,3.4210427,-1.4443631,2.5637784,-2.4587867,-3.6406515,-8.361435,2.266542,-5.69203,-1.6109958,-5.861983,-4.493989,0.3846066,0.6643242102,angry
4105,-88.22958,108.06101,-34.131104,44.34435,4.856745,-8.122846,-5.7031703,3.5690355,-4.72088,0.43612564,-4.1384635,3.1659665,-3.4412315,-3.2441308,-7.1478367,1.9786847,-5.3404307,-1.03861,-3.6625085,-6.136505,0.4360611106,0.4257729834,sad
20484,-101.672035,78.20952,-8.427004,24.821665,-12.323172,9.070195,2.29599,0.7436258,-12.40533,2.3262618,-1.5580038,0.44350812,-2.850412,-3.1268454,-6.637649,-8.28096,-11.741573,2.3111384,1.1150769,0.27766746,0.5684826049,0.6138648963,happy
20485,-61.183834,88.4037,-4.1041646,16.183685,-16.059265,7.7951274,0.3810161,0.47295958,-12.895462,3.5295212,-5.065276,-1.7517358,-3.2436104,-0.42596662,-4.153456,-7.412219,-7.403902,1.0393553,-5.8339252,-1.3085052,0.4632371136,0.4042184844,sad
4108,-117.197205,87.14251,-31.50364,24.56417,2.2181664,-7.007789,-11.034707,1.1655781,-4.452026,4.330456,-2.4407456,5.009494,-3.8296561,-2.554323,-6.7126923,2.2978203,-5.8809094,-2.2199283,-2.249836,-1.4885956,0.3848048221,0.4610370351,sad
4109,-204.85426,100.02578,-34.53631,34.96553,-7.320845,-2.3505394,-9.0159,-0.69785786,-6.3849983,-0.16297677,-3.2955737,2.2271376,-9.093516,-0.9654389,-6.3657117,-2.4209728,-4.1210318,0.69945407,-2.507637,-0.56814444,0.3715346497,0.5940705969,angry
4110,-87.147255,98.813416,-35.36617,36.131546,-1.5693463,0.37044334,-3.843884,7.032793,-0.5467445,2.3864143,-2.2757704,5.956156,-2.9241579,-0.60389864,-5.7391167,-0.14911683,-4.6436486,-1.1047262,-5.4854717,-6.541298,0.4690136629,0.5725785684,angry
4111,-92.10129,110.93175,-28.390497,28.416136,-3.255095,2.3572965,-8.488076,4.4066014,-2.6155581,6.512992,-3.3320792,3.2985163,-4.0742745,-0.030307041,-4.774104,2.8139145,-5.0798855,-1.2513058,-3.2013395,-3.5999403,0.34138675,0.5121849756,angry
4112,-149.20442,89.90613,-12.475741,26.426699,-0.95961887,0.5882572,-6.721324,1.2990259,-1.9710006,2.0169196,0.14553031,4.7321653,-1.9048871,-2.666104,-6.594071,-0.88737833,-5.3687663,-3.0400515,-4.797686,-3.231423,0.5026451504,0.3513571994,relaxed
20489,-64.908165,84.92536,2.4492393,29.167664,-16.675829,10.508139,4.588676,2.3792691,-14.180196,4.634196,-4.137362,-2.6305904,-2.9286163,-4.099275,-5.832146,-6.1316175,-14.305235,-1.1894671,-6.711349,-4.5513315,0.6509245797,0.5313886052,happy
20490,-56.510773,94.41111,-2.6094632,17.052385,-15.376537,4.4996104,-1.6018978,0.9813342,-12.868407,2.701501,-4.5296507,-4.4451723,-2.9256253,-2.201444,-5.7512083,-5.0440006,-10.611996,-1.2341183,-5.988508,-2.023024,0.287230849,0.8573469486,angry
20491,-57.576595,68.51453,-5.8613906,24.85372,-17.083426,8.160509,-1.8669825,-1.0863076,-17.412998,4.569807,-2.3885438,-2.8475509,-5.742698,-3.3325236,-2.8228087,-5.004622,-12.086342,1.2957673,-1.4124714,-0.74434763,0.4537371328,0.4099578877,sad
86038,-82.28526,170.41408,-15.356985,-0.8429073,-4.956108,4.513664,-15.832945,15.074859,-7.5676346,-3.7448258,-9.026384,3.2024443,-10.1699,-5.2401533,-5.0368915,-8.445819,-8.680987,-2.1354237,2.9279625,-0.7109141,0.5701216459,0.5315641336,happy
4119,-214.18251,190.38301,-57.211433,42.55456,-12.724396,-0.08771909,0.97790515,2.9513013,-2.5071287,-8.5691805,0.49757478,-3.8678074,-10.996591,-11.8727255,-5.5253944,-2.9237397,-4.154943,-4.169217,-8.614792,1.7156826,0.265702776,0.5436587551,angry
4125,-101.52469,105.56103,6.06381,29.461496,7.3177567,11.042169,-3.032597,9.05031,0.76483274,7.9591045,5.8658695,4.5486045,-0.3019336,-2.2121277,-6.519102,1.8971486,-4.4599843,3.354073,0.21603547,2.3625803,0.2644269356,0.7781407994,angry
4172,-174.9329,127.14044,-1.7589539,31.581907,2.4759324,0.7138403,-2.1273332,3.6550186,-4.016374,3.0230608,0.32161587,0.12267869,-4.2970896,-5.9349055,-7.077177,-2.1992095,-8.464586,-2.929901,-3.0117323,-4.4202437,0.4686324173,0.9368364682,angry
4176,-169.33968,108.11192,1.0377625,28.928833,-8.882959,-10.482406,-7.8361397,-3.1340935,-11.649589,0.46649778,-3.219382,-5.8989067,-6.4056034,-7.8302193,-8.24879,0.73804486,-8.638394,-1.3575011,-4.561186,-5.8122725,0.6116187091,0.5099547582,happy
4181,-168.7366,122.44938,-27.180866,35.484047,4.306646,-9.2268505,-1.0635095,4.5515623,-6.3528104,5.5170326,2.7741113,-0.080925204,-1.8462647,-6.036847,-6.158901,-2.2119372,-14.526787,-5.465589,-2.520316,-0.8979466,0.0741397051,0.9300019635,angry
4186,-210.58826,111.97098,7.674326,28.119284,-0.27279925,-3.6249456,-0.518033,1.3608953,-6.815355,4.6443543,1.4309738,-1.8056486,-4.2048564,-5.3492594,-7.484714,0.32935533,-8.841818,-2.9632604,-3.7822342,-2.2097995,0.3556924112,0.9737582699,angry
20576,-253.96698,89.57216,35.75365,27.96187,-0.031682912,19.079792,-0.43497458,5.451578,0.7968388,3.4941134,1.5762583,0.44103032,-3.0583365,-1.2190671,-6.005733,1.9262149,-3.9645722,-3.1377485,-6.752199,-2.0884564,0.3135771164,0.9099715202,angry
4193,-157.8744,129.96994,-37.872334,40.467987,1.3425778,4.582446,4.6664267,-5.401492,-0.17649233,5.115236,-14.493504,-2.4118388,-3.452691,-7.3431993,-11.269945,-11.156826,-10.53719,-2.5906394,-12.295693,-5.4367676,0.1968898084,0.9652244377,angry
4194,-96.1892,119.02639,-23.726547,39.681137,-4.9903326,8.009953,5.398558,-1.7877722,-2.4439447,4.914749,-11.121132,0.087171584,-3.686074,-2.9241028,-10.723559,-7.9392138,-9.695673,-0.19839886,-13.114574,-7.0384355,0.2587123548,0.9640807521,angry
4195,-103.0978,134.72914,-31.414997,42.166477,0.16877927,4.934145,7.0716195,-3.8405418,-2.2291992,5.00921,-12.314513,-1.3826176,-2.0150862,-4.6026783,-8.994377,-8.907864,-9.542115,-1.9541634,-13.111712,-5.2111597,0.2741406028,0.8351436772,angry
20577,-210.64243,132.90286,4.3922954,21.73072,-15.719691,11.5936775,-11.888719,2.7874615,-6.3956857,-2.2117107,-8.01829,-8.884782,-13.370363,-9.619293,-16.320168,-7.8366213,-11.697015,-6.8094945,-9.285392,-8.6432495,0.6518735303,0.4955769745,relaxed
4197,-89.04009,121.8823,-30.713694,38.61997,-6.473836,3.0069323,3.9558828,-6.9375534,-5.6209097,4.592256,-13.27716,-1.2091384,-5.74527,-6.0951066,-11.787071,-8.834297,-11.134446,-0.007070832,-13.766021,-8.341002,0.7524514671,0.666435291,happy
4198,-74.97903,117.8749,-26.83581,43.162136,-4.735298,7.311624,4.5067697,-1.0332012,-1.5363475,4.600508,-11.745228,-0.64731467,-6.601771,-7.3607063,-14.541098,-10.054693,-12.487343,-0.19775282,-14.059103,-6.971735,0.509767579,0.300839774,relaxed
86116,-84.29972,88.388535,-9.48551,54.86001,-16.496105,10.171387,2.8973548,3.593358,-0.3254647,-1.6808858,-2.139223,6.4817452,4.860965,8.123325,7.7263,5.9858623,1.4835888,0.6136326,-1.4566339,1.3013785,0.2030283498,0.7443371918,angry
69736,-128.9887,99.75505,24.098604,32.256985,9.257217,5.1908364,-3.38875,7.646401,-1.2301399,4.2341437,-1.8260194,0.35231894,-2.9597447,3.968583,-1.7214437,2.3165698,-4.2218604,4.3618603,3.2711341,3.7766523,0.2654734334,0.9220466241,angry
4201,-85.93145,129.01288,-51.396347,41.489723,-10.450418,-0.5828656,7.651336,-7.8638206,-4.988179,5.4943104,-12.543372,2.421315,-6.699202,-1.7882735,-6.0455184,-7.2495446,-11.180028,-3.3017273,-14.021891,-3.2964044,0.3379626799,0.4190794489,sad
4202,-116.40695,172.42033,-60.49454,54.610657,-0.5583762,1.1629151,20.05326,-9.039052,3.339089,7.564665,-14.21587,3.972197,-0.16430753,-2.281362,-3.5315413,-8.235251,-5.2518306,-0.09303687,-10.679676,-3.5447993,0.162321789,0.6972522203,angry
53354,-176.24806,162.75697,4.561125,28.990778,11.375339,13.054122,6.918623,8.729878,3.341175,7.8615913,1.7021258,2.2673085,-1.8683028,2.9055097,-2.5269334,0.534156,-1.4692128,3.458278,-3.2680116,-3.902073,0.413029491,0.6119869751,angry
53355,-294.0523,146.73647,39.13396,41.681538,22.40372,21.52557,6.8188396,5.364971,5.791588,4.7442613,9.650811,6.9495773,-1.0942156,3.3409452,-1.2748822,0.31886968,-3.5412717,-1.7815121,-0.53157246,-3.1001005,0.366841797,0.7826475757,angry
118891,-68.11076,133.74422,-5.2638607,13.869707,-17.456366,-5.182497,-10.4216585,-10.0887165,-26.422129,-11.350733,-14.7939,-7.673597,-17.793232,-9.784602,-2.7506223,-12.102673,-7.5913076,0.7952053,-8.315574,-4.161835,0.4172110022,0.3193977514,sad
4214,-57.624638,91.72434,-16.24164,40.668213,2.9338293,8.024077,-2.6170583,5.8282866,-1.6810523,0.7610612,-5.2572575,-1.2078869,-8.532692,-2.8217723,-7.714597,-2.8955526,-8.585252,-3.8232791,-6.3103743,-1.0017995,0.3987585208,0.8468084254,angry
4215,-2.5789015,92.89889,-32.106037,43.821575,-0.6896958,8.957291,-2.8280232,3.215799,0.669021,-2.2112193,-8.527788,-0.29802027,-7.818199,-1.356996,-4.7633157,-2.6864688,-7.55747,1.161365,-2.4529,1.1361463,0.5195276543,0.7982620231,happy
4216,-18.977516,92.19529,-20.095442,28.325684,-2.4344764,5.6978292,-3.5415678,1.9016091,0.39863914,0.2917993,-8.318083,3.45893,-6.125028,-2.667633,-5.9247336,-6.2152267,-12.930663,-1.7928209,-7.306885,-3.5994174,0.3422860332,0.2702096801,sad
4217,-1.3191524,97.58946,-23.063934,34.938766,-2.0100133,7.1744204,-4.242953,4.0195413,-0.8453252,0.9471281,-5.9241943,0.36795107,-8.429296,-1.9547167,-5.877733,-2.8488677,-10.441177,-2.9645991,-7.9790134,-4.9806576,0.1596791424,0.208283425,sad
4218,11.788154,89.19614,-32.040268,38.72194,-2.3849158,7.2907567,-2.2020245,3.2922313,1.9987077,-0.6554692,-8.635258,1.9955548,-7.4333973,-2.5376816,-7.109379,-5.8699627,-11.152586,0.25736,-1.8363423,2.5671031,0.5586747882,0.3170472966,relaxed
37014,-333.68478,130.92499,-54.27835,-36.745975,-39.78957,-27.99952,-2.162498,9.584248,2.001999,-4.902977,-9.980017,-2.098729,7.379904,9.608113,7.6323133,5.2330117,8.674948,10.554138,0.19087265,-19.153437,0.0498941321,0.1848228404,sad
69786,-133.99686,127.066414,-9.912267,28.892822,4.359367,9.549141,-13.171514,2.445729,-4.2849064,-3.5169442,-11.538218,-4.849958,-9.591149,-7.927053,-13.795194,-4.7364144,-11.254543,-5.51521,-11.533617,-5.2436438,0.1025031247,0.1709965699,sad
69788,-213.25237,150.72533,6.665952,31.580643,1.7559307,14.614493,4.043286,3.5794775,-0.63298905,2.4952028,-2.3375795,-0.2569015,-6.1703343,0.12088218,-3.054632,0.41455296,-5.271462,-3.714065,-3.6235166,2.318514,0.1168000335,0.3483655088,sad
53451,-31.691996,63.673717,-7.368692,43.490837,0.7905084,20.053308,4.3694124,10.768202,4.3801427,8.022755,6.79996,10.366241,3.6080194,7.864999,0.28906745,5.553238,-0.611041,6.7225504,-2.6741462,3.3765242,0.2693336019,0.7061182493,angry
4302,10.040474,83.71536,-19.057352,18.646843,-9.307488,12.249892,-8.712402,1.4910501,-4.082841,5.097657,-2.7189455,0.086654626,-5.4975853,-3.7559483,-5.5972166,-1.467322,-5.049187,-2.6476188,-3.4048626,-1.4692895,0.5217506617,0.8079189746,happy
69839,-173.75229,127.65792,26.62514,31.419092,23.006178,23.656048,6.82511,10.87132,4.0833797,11.578089,5.968243,4.90113,-1.7464756,4.3617554,-1.6765398,4.6951137,2.5805476,2.7593212,0.21964556,2.4060616,0.8756259517,0.8648846175,happy
20692,-99.02634,73.351906,26.823048,24.788675,8.794522,13.1942625,4.3660717,9.584049,6.64663,1.9241617,1.3496741,1.0383389,-3.5767775,3.2782466,0.12837557,2.6394334,-2.355919,0.05140023,-2.6961143,6.0104203,0.7019315814,0.758514421,happy
4394,-58.009304,60.956207,-38.433933,28.555649,3.768355,2.6444771,-8.6930275,6.7126427,-10.194619,3.8394668,-7.5292726,-2.6215436,-7.758909,-4.413415,-11.618321,-4.393987,-8.09767,-7.369641,-7.6969543,-3.4542594,0.4411338334,0.7032215713,angry
4396,-85.22296,83.576096,-44.127308,32.809517,5.770267,4.0227804,-5.524078,10.1773,-9.205732,5.384601,-5.0299478,-1.2512577,-4.8220563,-3.204514,-10.585976,-5.246792,-7.569719,-8.451209,-6.122701,-1.2134758,0.0573118891,0.908548967,angry
119086,-131.08318,158.98918,-70.66378,22.44267,-16.837543,22.065466,7.8461328,5.2279673,-3.3579965,9.797363,-0.29757652,3.316491,13.081708,6.0718317,3.764862,4.7613087,9.132085,2.58686,-2.275041,-4.50644,0.0336092823,0.013722918,sad
4400,-100.91741,149.31898,-17.406803,38.411316,3.2497458,-2.2214637,-7.6832623,3.1699781,-0.5628067,0.56542885,-3.876372,2.9722211,-5.391537,0.015655942,-2.7668655,0.3169822,-0.42750734,0.55703187,-3.9742312,-4.83782,0.0761650071,0.0008550531,sad
4401,-149.07942,128.02077,8.294226,32.535194,-2.5993779,4.153161,-12.753228,-5.033907,-8.502406,-3.9367745,-8.75885,-3.7309396,-10.256195,-2.9539375,-7.65315,-3.9216208,-7.8207006,-4.977931,-7.2691264,-5.5126233,0.0610599648,0.0770460281,sad
69938,-73.20516,100.85313,-22.452024,36.098186,-1.7360202,-3.097091,-4.99013,1.6401228,-12.245851,3.3951824,-6.1834984,-2.7117937,-5.5749536,-2.731078,-11.137261,-2.2817905,-4.8583555,-4.1000733,-7.569843,-2.4033082,0.0292034407,0.3183221093,sad
4403,-129.95508,126.52101,-4.4390903,30.043882,-5.0012026,2.49978,-11.501243,-4.732751,-10.56839,-2.8174446,-7.4841895,-1.1411185,-6.1292315,0.27927428,-5.239352,-2.2852366,-5.795945,-3.2308266,-5.156834,-3.325481,0.155874746,0.0062027373,sad
69941,-77.165436,98.80385,-9.301821,32.842686,10.159291,1.8673248,-2.1070254,2.8038173,-10.318977,-1.3779022,-11.023293,0.23460297,-3.0629349,-2.3476477,-9.246346,-2.584401,-8.623406,-5.9978175,-5.9022145,-1.0426023,0.0380685489,0.1882655461,sad
69942,-93.83649,90.820206,-5.3633456,28.402184,11.354987,2.1551805,-2.2575233,2.7917554,-9.149809,-0.05477777,-7.6963964,-2.0377815,-3.708617,-2.8250713,-6.7733855,-2.4634519,-6.499269,-4.546045,-5.140494,-0.34554917,0.6925194826,0.0007843209,relaxed
4407,-171.24606,114.08771,10.489529,25.88426,-3.44016,5.425221,-3.680038,0.33407238,-4.572192,-3.7956903,-8.171939,-2.5189447,-7.6339135,-2.4117422,-6.564545,-4.7524147,-8.257203,-7.1101213,-9.1863365,-5.227813,0.0310903279,0.0956551739,sad
4408,-95.07646,109.62139,-13.988397,35.0107,-7.2174444,1.3481449,-13.159361,-4.105569,-7.9564524,0.042573545,-7.0289083,-0.5493059,-10.000898,-0.15787916,-8.817929,-2.449866,-6.4314256,-4.5254498,-7.0982575,-3.7663138,0.0303013856,0.2869437842,sad
4409,-99.42827,97.92677,10.713588,23.258196,-2.7058842,3.1368198,-8.880349,-3.8966637,-7.943892,-2.85277,-6.7390723,-1.4141777,-9.580533,-2.167661,-6.1981015,-0.2181301,-5.8091373,-5.6198583,-7.8322597,-4.4634056,0.084510045,0.0001797846,sad
4410,-189.85663,127.58309,6.026526,26.60219,-7.8969603,2.923748,-9.918359,-0.5524569,-5.488144,-5.829814,-11.621796,-2.3089623,-5.619453,-1.3402318,-5.3094773,-0.6403514,-7.4147687,-5.3519416,-6.9191175,-8.688878,0.035934896,0.0009407433,sad
69951,-99.27493,92.028336,-1.8001846,27.325974,5.0459285,8.778691,-3.8748767,1.5278181,-2.9086096,3.63465,-4.3206654,3.1004553,-10.837556,3.3541632,-7.7495456,-2.8862844,-3.2352457,-5.007919,-7.021818,-1.7694935,0.0326882764,0.0107908573,sad
4490,-120.06442,122.85507,-30.045275,32.527107,7.3047147,12.002973,3.9633777,18.012293,-1.5113326,4.2197876,4.9613533,7.7554045,-3.0731163,2.359389,-2.5603123,1.6271015,-6.138963,-0.6380925,-1.0549794,-0.19718048,0.1330865227,0.356326909,sad
4540,-366.04486,63.282692,2.3351653,17.227861,-0.33028072,-1.5149937,-3.1504886,-4.575887,-8.530037,6.4789815,-11.29918,-5.448195,-9.697981,-3.2692597,-5.5423703,-2.3762667,-0.8122638,4.9045625,-3.8594725,-4.108341,0.0374916198,0.502439121,angry
20961,-132.0779,141.12088,4.614089,25.794497,-2.336741,3.0899749,-5.2206454,8.801139,0.24333651,1.136751,-1.8524239,3.8270879,-0.5344677,-5.755716,-9.127632,-2.9527452,-6.4932585,0.76295376,-2.0432055,-2.5227299,0.4164879552,0.6611926528,angry
20962,-132.5304,141.94421,-9.379343,23.604294,2.0281365,-0.49317795,-8.566581,8.072381,-2.2932658,-2.9907691,-6.6147375,-1.1626958,-5.17244,-8.719942,-8.666423,-2.179705,-6.5195117,-1.9189918,-3.9252248,-4.5950723,0.1879970835,0.6508902219,angry
20963,-144.0581,150.15134,-12.8866,21.013983,-1.7872028,-4.6253867,-11.596265,5.8475127,-5.103339,-4.2228947,-5.5878854,-1.2027471,-7.1880054,-9.984666,-10.55891,-3.9649465,-8.615137,-4.4380727,-4.9109435,-4.539473,0.1539904585,0.605392501,angry
20964,-131.30113,139.28278,-25.18601,31.913618,7.292306,2.8925402,-3.945535,12.085284,-0.71558404,-3.4208531,-6.6599174,-0.4532949,-6.6025944,-10.276461,-10.924002,-2.2055895,-8.92765,-1.5368644,-5.201781,-5.1172233,0.2767616389,0.6565617744,angry
122046,-220.85002,92.37953,4.588214,13.363856,25.31023,21.650883,0.408023,-5.0898547,-4.7819476,3.3395245,-1.183647,-4.6616936,-11.001413,-2.7198303,-5.3333187,-3.498446,-5.197271,-1.8821136,-4.595797,-2.0386083,0.0271473588,0.0940041886,sad
122124,-130.00226,107.50426,-41.094997,-15.645991,-6.605499,-2.6381705,-10.348246,-1.4011718,-6.575608,-4.8909917,-3.8382964,-5.056818,-2.551058,1.2183298,-2.173609,0.3218869,-4.381332,-0.5997017,-0.8036224,-5.591532,0.9327004178,0.3181822938,relaxed
23822,-81.68287,75.82045,13.227926,29.26478,8.399175,13.760889,3.189114,8.321,-0.047630966,4.09606,0.275981,5.4390626,-1.1746695,2.3018508,-3.2634287,1.3104857,-3.203813,0.41203484,-3.9094164,2.1424801,0.7698801576,0.4890385402,relaxed
138511,-192.26094,150.66629,-68.71289,25.289051,-38.197742,16.425524,-19.761223,3.9933097,-8.59695,-4.885811,-3.9206822,-3.2993982,1.9516991,-3.7417326,0.15664518,-5.0292997,-2.0795138,-2.9188142,0.52728987,-1.3694481,0.0354482552,0.3011354368,sad
122126,-12.7070875,125.437256,12.363705,17.68824,-8.554308,8.137075,-8.083023,12.440053,0.8217932,-1.5627383,-9.897903,5.031589,1.8475655,3.6432421,-1.2824181,7.5358987,3.154142,4.7281375,0.84879506,9.842822,0.0398055687,0.478474574,sad
23826,-25.17843,71.00668,18.187454,28.51079,6.9565115,13.608882,6.1491737,8.274785,2.481778,5.259562,1.0952027,6.355061,0.577726,4.1360855,-1.7656837,0.4587566,-3.310927,0.6214001,-5.034347,2.2509003,0.1103206206,0.2899832632,sad
122132,-133.1908,158.13751,-9.937051,35.07863,5.4181013,16.14163,-1.496983,2.8581748,-1.4338874,6.5849147,2.4105985,8.727054,3.4777575,5.154074,0.5812604,4.7670093,1.8091661,4.8600025,1.1933451,1.9766148,0.0612090275,0.3747158717,sad
7450,-20.183369,110.13313,-8.513734,25.286835,8.789662,-0.106107704,-0.350802,9.048009,3.8193748,1.6437792,-6.198694,-2.90472,-3.8531525,0.38433766,-4.976863,0.89722,-4.117941,3.1505785,-5.9520674,-5.7737255,0.0396636196,0.378129038,sad
7451,-11.366643,115.960686,-18.439837,32.50639,1.7214681,4.055432,0.06301247,8.163176,3.0046904,4.397332,-6.092179,-3.0503738,-6.2848725,-1.0630324,-7.805292,0.24719146,-5.4319825,1.2583047,-5.114192,0.10585377,0.073833897,0.0032382405,sad
7452,-27.795135,127.23235,-25.26714,30.53363,4.8768964,6.281416,0.40369752,4.531086,-2.270493,2.333858,-3.331577,-1.8401209,-6.629046,-4.854158,-10.952147,-1.3572265,-6.665247,0.8832458,-4.7266912,0.81123793,0.0358285913,0.010606141,sad
7453,4.056675,112.634026,-24.345026,23.3294,6.8554826,8.082805,-4.162611,6.7226176,1.4334396,4.307369,-1.0560639,-2.4872332,-7.353685,-1.3275975,-7.560819,-1.814862,-5.440044,3.5234103,-4.094204,-1.2940902,0.0348958724,0.0056461135,sad
7455,-31.671255,119.32258,-7.3825593,31.58851,3.6929896,10.288054,-2.491828,6.434088,-0.8273994,2.4710448,-6.218373,-2.4494483,-8.04257,-1.78484,-8.339207,-0.7420529,-8.192779,0.8805405,-5.4453263,-2.3136227,0.0380533888,0.0076837273,sad
7456,-20.899181,116.70621,-12.898465,30.735367,-3.2142425,11.511853,-5.9760823,4.653462,-0.82644653,3.5975106,-5.457554,-4.761832,-8.7357025,-3.675011,-10.969968,-2.3050175,-5.6414585,1.4685011,-6.4026413,-2.3892941,0.0350431309,0.0039775018,sad
7460,-4.8637247,117.36906,-20.025148,20.98347,8.911325,4.953324,-1.6503713,5.2886977,5.189872,6.707706,-5.7697916,-6.1818514,-7.6283917,-0.5890097,-6.0053444,-1.3354815,-4.985326,2.4544897,-5.0661745,0.254955,0.2515269246,0.1421763642,sad
40229,-88.213806,166.35034,-16.656683,4.419604,-6.9253,-1.0248841,-0.9029483,-1.0666275,-8.872065,-4.8904114,-14.5965395,-0.5142909,-12.23676,3.733918,-10.395146,-7.115032,-5.5095615,-5.2367964,-6.230595,0.38293532,0.3514078363,0.0369685228,sad
40230,-103.90746,189.3537,-28.879,10.375989,-6.163933,10.413738,-7.6288943,-4.8455625,-6.57564,-6.9728527,-4.690989,-3.2725964,-5.6889915,-1.2217938,-4.3130317,-1.7624279,-0.42449912,0.0723981,-2.3026927,-1.1929399,0.2821912323,0.0642428245,sad
105765,-131.8755,87.77046,63.835888,24.806934,16.767763,8.867783,2.5330102,14.364441,-1.2226449,11.285385,-3.1700747,-0.37217063,-6.2797914,-3.518171,-6.840426,-6.0002637,-7.231185,-5.723178,-7.842489,-6.3920054,0.0974075105,0.0594251351,sad
40235,-80.735725,75.30651,-43.540394,3.170767,-29.132431,-9.627514,-16.39648,-6.317059,0.29211444,2.959998,1.3363471,-0.14426965,-4.7803326,6.33875,-20.914095,-9.146521,-15.036413,-5.7107625,-15.558599,-10.930143,0.036380341,0.0395331197,sad
7546,-364.56827,123.12902,-18.25261,32.39112,13.366104,0.48808533,3.312194,-4.849166,-2.8755507,11.236827,-8.107862,7.544946,-6.4084272,-1.4255868,2.620748,-3.902142,3.1172159,4.1389995,0.12222304,2.6864696,0.8571178986,0.4465592205,relaxed
7548,2.994896,72.61123,-34.66277,8.598128,-9.073974,4.388476,-5.4635572,4.9680085,-1.2793581,2.3282316,-4.5646143,3.706237,-1.4288218,4.0080805,-1.0624359,3.7136245,-2.945833,-2.0690718,-4.774442,2.172124,0.0120069931,0.000632494,sad
7550,-385.24207,156.7379,42.57386,43.826897,49.334072,17.411257,16.152353,24.796478,9.524116,15.180991,12.294141,8.226026,6.2427416,8.403056,4.4915204,0.9849306,5.0966954,1.4336816,6.950261,0.4502294,0.8508594775,0.730221734,happy
7551,-94.55596,153.25899,-22.864191,36.86935,-5.485362,17.004229,3.7836857,6.9041514,1.302468,7.273008,3.6639369,5.1652374,-0.22208439,1.8526427,-0.97547966,0.78274626,-0.88227165,-0.18053561,-0.4344559,1.4967008,0.957960566,0.6460493713,happy
7552,-25.118637,127.34764,-27.416298,5.740169,-18.98809,-1.5159903,-12.719739,0.5201736,-2.0909052,3.1845303,-3.3468752,3.4949672,-2.826269,-0.35847542,-4.4350567,0.52381915,-4.175977,1.849859,-2.8359387,1.2270842,0.5912019392,0.3978479998,relaxed
7553,-0.12715705,81.95212,-29.329775,13.297447,-7.4909186,4.46016,-6.8321385,3.4305787,-3.1675727,1.4268116,-4.5600514,2.9725096,-1.0322602,3.8054533,-1.5258466,3.4829748,-4.260067,-2.0257435,-3.203129,2.9734128,0.82177678,0.4767486922,relaxed
